Updated On,State,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,Unnamed: 11,Num Isolation Beds,Num ICU Beds,Num Ventilators,Total PPE,Total N95 Masks,Corona Enquiry Calls,Num Calls State Helpline,Source1,Unnamed: 20,Source2,Test positivity rate,Tests per thousand,Tests per million,Tests per positive case,Population NCP 2019 Projection
01/05/2020,Haryana,30191.0,Samples Sent,357.0,27784.0,2050.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2001-05-2020.pdf,,,1.18%,1.05,1053.0,85.0,28672000.0
02/05/2020,Haryana,31200.0,Samples Sent,369.0,28867.0,1964.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Morning%20Bulletin%2002-05-2020.pdf,,,1.18%,1.09,1088.0,85.0,28672000.0
03/05/2020,Haryana,35278.0,Samples Sent,442.0,32583.0,2253.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2003-05-2020.pdf,,,1.25%,1.23,1230.0,80.0,28672000.0
04/05/2020,Haryana,38183.0,Samples Sent,517.0,34501.0,3120.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%204-05-2020.pdf,,,1.35%,1.33,1332.0,74.0,28672000.0
05/05/2020,Haryana,40982.0,Samples Sent,548.0,36806.0,3574.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2005-05-2020.pdf,,,1.34%,1.43,1429.0,75.0,28672000.0
06/05/2020,Haryana,43279.0,Samples Sent,594.0,38590.0,4095.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2006-05-2020.pdf,,,1.37%,1.51,1509.0,73.0,28672000.0
07/05/2020,Haryana,46495.0,Samples Sent,625.0,41861.0,4009.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2007-05-2020.pdf,,,1.34%,1.62,1622.0,74.0,28672000.0
08/05/2020,Haryana,49746.0,Samples Sent,647.0,43974.0,5125.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2008-05-2020.pdf,,,1.30%,1.74,1735.0,77.0,28672000.0
09/05/2020,Haryana,53282.0,Samples Sent,675.0,48468.0,4139.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Bulletin%20of%20COVID%2019%20as%20on%20090520%20Evening.pdf,,,1.27%,1.86,1858.0,79.0,28672000.0
10/05/2020,Haryana,56983.0,Samples Sent,703.0,51046.0,5234.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2010-05-2020.pdf,,,1.23%,1.99,1987.0,81.0,28672000.0
11/05/2020,Haryana,59735.0,Samples Sent,730.0,53697.0,5308.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2011-05-2020.pdf,,,1.22%,2.08,2083.0,82.0,28672000.0
12/05/2020,Haryana,62377.0,Samples Sent,780.0,56440.0,5157.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2012-05-2020.pdf,,,1.25%,2.18,2176.0,80.0,28672000.0
13/05/2020,Haryana,65785.0,Samples Sent,793.0,59890.0,5102.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2013-05-2020.pdf,,,1.21%,2.29,2294.0,83.0,28672000.0
14/05/2020,Haryana,69191.0,Samples Sent,818.0,63791.0,4582.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2014-05-2020.pdf,,https://t.me/indiacovid/4751,1.18%,2.41,2413.0,85.0,28672000.0
15/05/2020,Haryana,72326.0,Samples Sent,854.0,66687.0,4785.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2015-05-2020.pdf,,https://t.me/indiacovid/4802,1.18%,2.52,2523.0,85.0,28672000.0
16/05/2020,Haryana,75097.0,Samples Sent,887.0,69660.0,4550.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%20of%20COVID%2019%20as%20on%2016-05-2020.pdf,,https://t.me/indiacovid/4869,1.18%,2.62,2619.0,85.0,28672000.0
17/05/2020,Haryana,78029.0,Samples Sent,910.0,72494.0,4625.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2017-05-2020.pdf,,https://t.me/indiacovid/4965,1.17%,2.72,2721.0,86.0,28672000.0
18/05/2020,Haryana,80698.0,Samples Sent,928.0,75045.0,4725.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2018-05-20%20Evening.pdf,,,1.15%,2.81,2815.0,87.0,28672000.0
19/05/2020,Haryana,82544.0,Samples Sent,964.0,77296.0,4284.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2019.05.20%20evening%201.pdf,,https://t.me/indiacovid/5110,1.17%,2.88,2879.0,86.0,28672000.0
20/05/2020,Haryana,83944.0,Samples Sent,970.0,78379.0,4595.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Media%20bulletin%20of%20COVID%2019%20as%20on%2020-05-20Morning.pdf,,,1.16%,2.93,2928.0,87.0,28672000.0
21/05/2020,Haryana,88138.0,Samples Sent,1031.0,82372.0,4735.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Media%20Bulleitin%2021-05-2020%20Evening.pdf,,,1.17%,3.07,3074.0,85.0,28672000.0
22/05/2020,Haryana,91119.0,Samples Sent,1067.0,85317.0,4735.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Media%20bulletin%2022-05-20%20Evening.pdf,,https://t.me/indiacovid/5330,,,,,
23/05/2020,Haryana,94035.0,Samples Sent,1131.0,88051.0,4853.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Media%20Bulletin%20Evening%2023-05-2020.pdf,,,,,,,
24/05/2020,Haryana,97006.0,Samples Sent,1184.0,91138.0,4684.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2024-05-2020%20Evening.pdf,,,,,,,
25/05/2020,Haryana,99987.0,Samples Sent,1213.0,94725.0,4049.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2025-05-2020%20Evening.pdf,,,,,,,
26/05/2020,Haryana,102018.0,Samples Sent,1305.0,97350.0,3363.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2026-05-2020%20Evening.pdf,,,,,,,
27/05/2020,Haryana,104747.0,Samples Sent,1381.0,99555.0,3811.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2027.05.2020%20Evening.pdf,,,,,,,
28/05/2020,Haryana,108031.0,Samples Sent,1504.0,102260.0,4267.0,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2028-05-2020%20Evening.pdf,,,,,,,
10/04/2020,Himachal Pradesh,900.0,Tested,30.0,870.0,,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1248648731374714880,,,3.33%,0.12,123.0,30.0,7300000.0
11/04/2020,Himachal Pradesh,900.0,Tested,30.0,870.0,0.0,,,,,,,,,,,,,http://www.nrhmhp.gov.in/,,,3.33%,0.12,123.0,30.0,7300000.0
12/04/2020,Himachal Pradesh,1113.0,Tested,32.0,944.0,137.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1249299563308974085?s=09,,,2.88%,0.15,152.0,35.0,7300000.0
13/04/2020,Himachal Pradesh,1210.0,Tested,32.0,1109.0,69.0,,,,,,,,,,,,,https://twitter.com/ANI/status/1249664611621703680?s=09,,,2.64%,0.17,166.0,38.0,7300000.0
14/04/2020,Himachal Pradesh,1311.0,Tested,32.0,1232.0,47.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1250095208496132096/photo/1,,,2.44%,0.18,180.0,41.0,7300000.0
15/04/2020,Himachal Pradesh,1426.0,Tested,35.0,1391.0,0.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1250447162388824064?s=19,,,2.45%,0.2,195.0,41.0,7300000.0
16/04/2020,Himachal Pradesh,1604.0,Tested,35.0,1559.0,10.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1250826722766761986?s=09,,,2.18%,0.22,220.0,46.0,7300000.0
17/04/2020,Himachal Pradesh,1992.0,Tested,36.0,1740.0,216.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1251189060976037890/photo/1,,,1.81%,0.27,273.0,55.0,7300000.0
18/04/2020,Himachal Pradesh,2207.0,Tested,39.0,2091.0,77.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1251554269267779584?s=19,,,1.77%,0.3,302.0,57.0,7300000.0
19/04/2020,Himachal Pradesh,2553.0,Tested,39.0,2337.0,177.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1251902095738810368?s=19,,,1.53%,0.35,350.0,65.0,7300000.0
20/04/2020,Himachal Pradesh,2892.0,Tested,39.0,2714.0,139.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1252268502104313856/photo/1,,,1.35%,0.4,396.0,74.0,7300000.0
21/04/2020,Himachal Pradesh,3341.0,Tested,39.0,2933.0,369.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1252581823864946690,,,1.17%,0.46,458.0,86.0,7300000.0
22/04/2020,Himachal Pradesh,3700.0,Tested,39.0,3510.0,151.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1253011070173798402?s=09,,,1.05%,0.51,507.0,95.0,7300000.0
23/04/2020,Himachal Pradesh,4020.0,Tested,40.0,3943.0,37.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1253364412880019456?s=19,,,1.00%,0.55,551.0,101.0,7300000.0
24/04/2020,Himachal Pradesh,4328.0,Tested,40.0,4160.0,128.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1253724575323557890,,,0.92%,0.59,593.0,108.0,7300000.0
25/04/2020,Himachal Pradesh,4623.0,Tested,40.0,4363.0,220.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1254028713022406657,,,0.87%,0.63,633.0,116.0,7300000.0
26/04/2020,Himachal Pradesh,4901.0,Tested,40.0,4794.0,67.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1254445018900836353?s=19,,,0.82%,0.67,671.0,123.0,7300000.0
27/04/2020,Himachal Pradesh,5106.0,Tested,40.0,5022.0,44.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1254806333687242755,,,0.78%,0.7,699.0,128.0,7300000.0
28/04/2020,Himachal Pradesh,5391.0,Tested,40.0,5344.0,7.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1255171851342544898?s=19,,,0.74%,0.74,738.0,135.0,7300000.0
29/04/2020,Himachal Pradesh,5772.0,Tested,40.0,5726.0,6.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1255532748296650752/photo/1,,,0.69%,0.79,791.0,144.0,7300000.0
30/04/2020,Himachal Pradesh,6133.0,Tested,40.0,6091.0,2.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1255895001474772999?s=19,,,0.65%,0.84,840.0,153.0,7300000.0
01/05/2020,Himachal Pradesh,6472.0,Tested,40.0,6432.0,0.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1256255886873378819?s=19,,,0.62%,0.89,887.0,162.0,7300000.0
02/05/2020,Himachal Pradesh,6836.0,Tested,40.0,6791.0,5.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1256613842806685696?s=09,,,0.59%,0.94,936.0,171.0,7300000.0
03/05/2020,Himachal Pradesh,7185.0,Tested,40.0,7133.0,12.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1256973348841631744?s=19,,,0.56%,0.98,984.0,180.0,7300000.0
04/05/2020,Himachal Pradesh,7430.0,Tested,41.0,7320.0,69.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1257350626142564357?s=19,,,0.55%,1.02,1018.0,181.0,7300000.0
05/05/2020,Himachal Pradesh,7893.0,Tested,42.0,7800.0,51.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1257705232416595968?s=09,,,0.53%,1.08,1081.0,188.0,7300000.0
06/05/2020,Himachal Pradesh,8491.0,Tested,43.0,8055.0,393.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1258006647970000901?s=19,,,0.51%,1.16,1163.0,197.0,7300000.0
07/05/2020,Himachal Pradesh,9005.0,Tested,46.0,8833.0,126.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1258423693891399681?s=19,,,0.51%,1.23,1234.0,196.0,7300000.0
08/05/2020,Himachal Pradesh,9522.0,Tested,50.0,9434.0,38.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1258803799201906690?s=19,,,0.53%,1.3,1304.0,190.0,7300000.0
09/05/2020,Himachal Pradesh,10208.0,Tested,52.0,10047.0,109.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1259151303114186753?s=19,,,0.51%,1.4,1398.0,196.0,7300000.0
10/05/2020,Himachal Pradesh,10791.0,Tested,55.0,10343.0,393.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1259456413870354432?s=19,,,0.51%,1.48,1478.0,196.0,7300000.0
11/05/2020,Himachal Pradesh,11267.0,Tested,59.0,11016.0,192.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1259878101313560576/photo/1,,,0.52%,1.54,1543.0,191.0,7300000.0
12/05/2020,Himachal Pradesh,12224.0,Tested,66.0,11846.0,312.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1260248852176781312,,,0.54%,1.67,1675.0,185.0,7300000.0
13/05/2020,Himachal Pradesh,13190.0,Tested,67.0,12867.0,256.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1260603713082843138?s=19,,https://t.me/indiacovid/4704?single,0.51%,1.81,1807.0,197.0,7300000.0
14/05/2020,Himachal Pradesh,14256.0,Tested,70.0,13307.0,879.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1260907929772818432,,https://t.me/indiacovid/4737,0.49%,1.95,1953.0,204.0,7300000.0
15/05/2020,Himachal Pradesh,15557.0,Tested,76.0,15076.0,405.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1261332883920297984?s=19,,,0.49%,2.13,2131.0,205.0,7300000.0
16/05/2020,Himachal Pradesh,16534.0,Tested,78.0,16079.0,377.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1261693046623621125?s=19,,https://t.me/indiacovid/4900?single,0.47%,2.26,2265.0,212.0,7300000.0
17/05/2020,Himachal Pradesh,17417.0,Tested,80.0,17049.0,288.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1262053736194719744,,https://t.me/indiacovid/4991,0.46%,2.39,2386.0,218.0,7300000.0
18/05/2020,Himachal Pradesh,18224.0,Tested,90.0,17946.0,188.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1262417520855781377,,,0.49%,2.5,2496.0,202.0,7300000.0
19/05/2020,Himachal Pradesh,19645.0,Tested,92.0,18994.0,559.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1262785487250403328,,,0.47%,2.69,2691.0,214.0,7300000.0
20/05/2020,Himachal Pradesh,21147.0,Tested,110.0,20449.0,588.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1263136879765065729?s=19,,https://t.me/indiacovid/5221?single,0.52%,2.9,2897.0,192.0,7300000.0
21/05/2020,Himachal Pradesh,22641.0,Tested,152.0,21812.0,677.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1263501627253837827,,,,,,,
22/05/2020,Himachal Pradesh,24246.0,Tested,168.0,23307.0,771.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1263866490706702336?s=19,,,,,,,
23/05/2020,Himachal Pradesh,25905.0,Tested,185.0,24625.0,1095.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1264222704099524609?s=19,,https://t.me/indiacovid/5383?single,,,,,
24/05/2020,Himachal Pradesh,27288.0,Tested,203.0,26524.0,561.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1264593505403523072?s=19,,,,,,,
25/05/2020,Himachal Pradesh,28346.0,Tested,223.0,27596.0,527.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1264948832149757954?s=19,,,,,,,
26/05/2020,Himachal Pradesh,29379.0,Tested,247.0,28989.0,143.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1265313346737319944?s=19,,https://t.me/indiacovid/5568?single,,,,,
27/05/2020,Himachal Pradesh,30852.0,Tested,273.0,30019.0,560.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1265682860469559297?s=19,,https://t.me/indiacovid/5688?single,,,,,
28/05/2020,Himachal Pradesh,32449.0,Tested,281.0,31655.0,513.0,,,,,,,,,,,,,https://twitter.com/nhm_hp/status/1266039405254508544?s=20,,,,,,,
29/05/2020,Himachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,Jammu and Kashmir,1551.0,Reports Received,106.0,1429.0,16.0,,,,,,,,,,,,,https://twitter.com/diprjk/status/1246764514135040000,,,6.83%,0.12,117.0,15.0,13203000.0
10/04/2020,Jammu and Kashmir,2961.0,Reports Received,207.0,2754.0,,,415.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1248598584380887042/photo/1,,,6.99%,0.22,224.0,14.0,13203000.0
11/04/2020,Jammu and Kashmir,3206.0,Reports Received,224.0,2982.0,,,422.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1248973710284820486?s=19,,,6.99%,0.24,243.0,14.0,13203000.0
12/04/2020,Jammu and Kashmir,3600.0,Reports Received,245.0,3355.0,,,433.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1249325016266637313,,https://twitter.com/diprjk,6.81%,0.27,273.0,15.0,13203000.0
13/04/2020,Jammu and Kashmir,4065.0,Reports Received,270.0,3795.0,,,354.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1249691818737844224,,,6.64%,0.31,308.0,15.0,13203000.0
14/04/2020,Jammu and Kashmir,4619.0,Reports Received,278.0,4341.0,,,365.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1250065146074071041/photo/2,,,6.02%,0.35,350.0,17.0,13203000.0
15/04/2020,Jammu and Kashmir,5171.0,Reports Received,300.0,4871.0,,,270.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1250429960319152128?s=19,,,5.80%,0.39,392.0,17.0,13203000.0
16/04/2020,Jammu and Kashmir,5680.0,Reports Received,314.0,5366.0,,,265.0,Hospital,,,,,,,,,,https://mobile.twitter.com/diprjk/status/1250767946072199168/photo/2,,,5.53%,0.43,430.0,18.0,13203000.0
17/04/2020,Jammu and Kashmir,6438.0,Reports Received,328.0,6110.0,,,260.0,Hospital,,,,,,,,,,https://mobile.twitter.com/diprjk/status/1251154157924282371/photo/2,,,5.09%,0.49,488.0,20.0,13203000.0
18/04/2020,Jammu and Kashmir,6937.0,Reports Received,341.0,6596.0,,,252.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1251512200130228233,,,4.92%,0.53,525.0,20.0,13203000.0
19/04/2020,Jammu and Kashmir,7895.0,Reports Received,350.0,7545.0,,,264.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1251889101550174209?s=19,,,4.43%,0.6,598.0,23.0,13203000.0
20/04/2020,Jammu and Kashmir,8612.0,Reports Received,368.0,8244.0,,,229.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1252217115072839682/photo/2,,,4.27%,0.65,652.0,23.0,13203000.0
21/04/2020,Jammu and Kashmir,9220.0,Reports Received,380.0,8840.0,,,248.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1252595792776294400,,,4.12%,0.7,698.0,24.0,13203000.0
22/04/2020,Jammu and Kashmir,10039.0,Reports Received,407.0,9632.0,,,252.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1252948284328431618/photo/2,,,4.05%,0.76,760.0,25.0,13203000.0
23/04/2020,Jammu and Kashmir,10977.0,Reports Received,427.0,10550.0,,,279.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1253301875320909824/photo/2,,,3.89%,0.83,831.0,26.0,13203000.0
24/04/2020,Jammu and Kashmir,11764.0,Reports Received,454.0,11310.0,,,260.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1253683232073080832,,,3.86%,0.89,891.0,26.0,13203000.0
25/04/2020,Jammu and Kashmir,12835.0,Reports Received,494.0,12341.0,,,263.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1254041627196297217,,,3.85%,0.97,972.0,26.0,13203000.0
26/04/2020,Jammu and Kashmir,13959.0,Reports Received,523.0,13436.0,,,258.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1254371474212884485/photo/2,,,3.75%,1.06,1057.0,27.0,13203000.0
27/04/2020,Jammu and Kashmir,14988.0,Reports Received,546.0,14442.0,,,259.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1254769375883620353,,,3.64%,1.14,1135.0,27.0,13203000.0
28/04/2020,Jammu and Kashmir,16619.0,Reports Received,565.0,16054.0,,,255.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1255107665719472133?s=19,,,3.40%,1.26,1259.0,29.0,13203000.0
29/04/2020,Jammu and Kashmir,18450.0,Reports Received,581.0,17869.0,,,244.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1255484146765479937?s=19,,,3.15%,1.4,1397.0,32.0,13203000.0
30/04/2020,Jammu and Kashmir,19746.0,Reports Received,614.0,19132.0,,,193.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1255851072364507139,,,3.11%,1.5,1496.0,32.0,13203000.0
01/05/2020,Jammu and Kashmir,21695.0,Reports Received,639.0,21056.0,,,185.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1256194278877016065/photo/2,,,2.95%,1.64,1643.0,34.0,13203000.0
02/05/2020,Jammu and Kashmir,23406.0,Reports Received,666.0,22794.0,,,188.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1256554999880077315/photo/2,,,2.85%,1.77,1773.0,35.0,13203000.0
03/05/2020,Jammu and Kashmir,26038.0,Reports Received,701.0,25337.0,,,183.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1256923632846209027?s=19,,,2.69%,1.97,1972.0,37.0,13203000.0
04/05/2020,Jammu and Kashmir,28199.0,Reports Received,726.0,27473.0,,,182.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1257302642537033732,,,2.57%,2.14,2136.0,39.0,13203000.0
05/05/2020,Jammu and Kashmir,31312.0,Reports Received,741.0,30571.0,,,213.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1257662279602053120?s=19,,,2.37%,2.37,2372.0,42.0,13203000.0
06/05/2020,Jammu and Kashmir,34277.0,Reports Received,775.0,33502.0,,,190.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1258032912064286730,,,2.26%,2.6,2596.0,44.0,13203000.0
07/05/2020,Jammu and Kashmir,37706.0,Reports Received,793.0,36913.0,,,186.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1258386298240286721,,,2.10%,2.86,2856.0,48.0,13203000.0
08/05/2020,Jammu and Kashmir,42427.0,Reports Received,823.0,41604.0,,,186.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1258734793769934849?s=19,,,1.94%,3.21,3213.0,52.0,13203000.0
09/05/2020,Jammu and Kashmir,44753.0,Reports Received,836.0,43917.0,,,137.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1259089888302952448,,,1.87%,3.39,3390.0,54.0,13203000.0
10/05/2020,Jammu and Kashmir,47080.0,Reports Received,861.0,46291.0,,,177.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1259477829839777792?s=19,,,1.83%,3.57,3566.0,55.0,13203000.0
11/05/2020,Jammu and Kashmir,51334.0,Reports Received,879.0,50455.0,,,190.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1259833146410852352/photo/2,,,1.71%,3.89,3888.0,58.0,13203000.0
12/05/2020,Jammu and Kashmir,53726.0,Reports Received,934.0,52792.0,,,153.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1260200858555494400,,,1.74%,4.07,4069.0,58.0,13203000.0
13/05/2020,Jammu and Kashmir,57111.0,Reports Received,971.0,56140.0,,,149.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1260573425577406466/photo/2,,,1.70%,4.33,4326.0,59.0,13203000.0
14/05/2020,Jammu and Kashmir,63515.0,Reports Received,983.0,62532.0,,,152.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1260927181892382727,,https://t.me/indiacovid/4748,1.55%,4.81,4811.0,65.0,13203000.0
15/05/2020,Jammu and Kashmir,70306.0,Reports Received,1013.0,69293.0,,,142.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1261283826539606020?s=19,,https://t.me/indiacovid/4799?single,1.44%,5.33,5325.0,69.0,13203000.0
16/05/2020,Jammu and Kashmir,76191.0,Reports Received,1121.0,75070.0,,,107.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1261661409139724293?s=19,,https://t.me/indiacovid/4870?single,1.47%,5.77,5771.0,68.0,13203000.0
17/05/2020,Jammu and Kashmir,80934.0,Reports Received,1183.0,79751.0,,,105.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1262030418041339905?s=19,,,1.46%,6.13,6130.0,68.0,13203000.0
18/05/2020,Jammu and Kashmir,88601.0,Reports Received,1289.0,87312.0,,,89.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1262368651866497024,,,1.45%,6.71,6711.0,69.0,13203000.0
19/05/2020,Jammu and Kashmir,96826.0,Reports Received,1317.0,95509.0,,,87.0,Hospital,,,,,,,,,,https://twitter.com/diprjk/status/1262747170844729344,,https://t.me/indiacovid/5120,1.36%,7.33,7334.0,74.0,13203000.0
